Name,Ticker,"Sub-Sector","Market Cap","Debt to Equity","Long Term Debt to Equity","Cash Conversion Cycle","Quick Ratio","Current Ratio","Interest Coverage Ratio","Working Capital Turnover Ratio","Net Income / Liabilities","Earning Power"
Wipro Ltd,WIPRO,"IT Services & Consulting","281198.868392315","22.051106914701275","10.213615117789654","79.7085528143","2.5737152318405436","2.5773079086422293","12.72801147227534","2.3344438169811776","27.653166223940286","13.939755115004163"
Trent Ltd,TRENT,"Retail - Apparel","260785.6013896","42.72886152406163","32.75394324073329","46.2406636153","0.9906907043276875","2.0174573621283582","6.224473698525805","9.371091586085026","48.60157690346362","31.95434076866684"
Adani Power Ltd,ADANIPOWER,"Power Generation","251356.71078497003","79.46330815573309","61.283000596360175","98.6741047291","1.3582195333742486","1.6205658868036381","7.136646311048405","10.387699115654232","42.787644478316835","26.279611650907515"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","250406.0768094","10.312521513728377","8.422905273744421",,"0.35524143910497036","0.8833817399591009","37.35212042064746",,"54.75838082362293","51.642392992152466"
Zomato Ltd,ZOMATO,"Online Services","240161.1300081","3.670489071841615","2.8815054395765953","-54.9226177983","2.5780124819971197","2.6202592414786365","5.041666666666667","2.0307089698394045","11.898305084745763","1.5542044870697036"
Siemens Ltd,SIEMENS,"Conglomerates","240035.73547765","1.337843719694251","0.7758271799140176",,"1.7809396576184615","2.077118603991298","116.77631578947366","2.451554220692013","21.3854928947684","11.958230406467548"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","237872.26056163502","70.48546956473585","28.233444219474002","38.0344406806","0.16561045870152405","0.7271855710910899","8.269442925248361","-14.489454544039157","14.168715650880252","13.501290391683648"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","233162.98775352002","110.19395579612089","86.9267779281311","21.2890953701","0.4044350261106486","0.9768258533262696","2.6508328192473782","-105.6214114832536","5.95059627513742","9.427463163345005"
Jio Financial Services Ltd,JIOFIN,"Consumer Finance","220395.42848172","0","0","53.6566507174","71.1525488206952","71.1525488206952",,"0.26010362222090583","28.075624223548147","1.350167565494403"
DLF Ltd,DLF,"Real Estate","213050.07853542","12.258845124507976","6.763583835405148","2560.9773451203","0.7685201756290936","2.2649277301983997","7.033216439893397","0.4322322137649729","13.887325822807888","4.244176381021906"
Varun Beverages Ltd,VBL,"Soft Drinks","210091.96778135","76.66295912577316","47.804975820999175",,"0.5020454058427096","1.0198448910601678","10.39420438957476","-66.85579215824504","25.37371089488209","19.957292927324232"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","207214.231136","837.8416045850867","588.3031979173044","4.8910167098","3.274954758260357","3.274954758260357",,"0.08146785614902159","1.4709918253761702","1.321859901663722"
Bharat Electronics Ltd,BEL,"Electronic Equipments","206757.094178265","0.3824553868330357","0.3686280124250584","335.052767271","1.2081747616886067","1.5463572401270997","437.66749585406313","1.94610797087676","17.189406943631376","13.354432493482523"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","204927.9715","57.40046067785456","29.114840408028957","0.522169149","0.9869015773452634","1.1645604649017618","11.792670157068063","-69.37803468208092","41.49197860962567","33.226139548605985"
Interglobe Aviation Ltd,INDIGO,"Airlines","190220.126290185","2568.5859258776914","1896.5583566666496","-19.070570067","1.143838689902566","1.1641255107421444","2.912849748812981","19.37643338524417","10.186533193864292","14.90714873217244"
LTIMindtree Ltd,LTIM,"IT Services & Consulting","188495.16176913","10.339352055287023","8.624615507530061","51.0854859853","3.2809931745368432","3.28151553141106","28.283265674334718","2.920125451496388","60.949201239707996","22.764782550291738"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","188001.98500746","94.2113368055518","60.709473721107905",,"0.21692393399095222","0.716474458017135","0.8472155437778139","-11.976200922078867",,"2.3617663084383573"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","184599.47890473","0","0",,"2.132553274037224","2.132553274037224",,"25.247026757997507","0.4939536280318366","0.5216636354415242"
Grasim Industries Ltd,GRASIM,"Cement","182708.35982911","98.70052807667129","63.17244564788708","80.6997516522","0.787819350784851","0.9343557982206325","2.4766815809981857","-32.68919621606338","2.0589934427284526","5.575423589577791"
Vedanta Ltd,VEDL,"Metals - Diversified","175007.53134748","208.4813045235209","121.63112981054934","48.7660262211","0.4948195420856587","0.6600983969184221","3.1513998943475965","-5.633725622688965","2.9024505474190168","15.856005273285916"
ABB India Ltd,ABB,"Heavy Electrical Equipments","164975.967646875","0.8239410557480739","0.48666016216398067",,"1.5928350910222246","1.904105573017215","98.3930465527402","2.6599245940464695","24.562996011145884","15.177721682836143"
Power Finance Corporation Ltd,PFC,"Specialized Finance","162381.5071008","641.8723891107909","631.8157900890129","-137.9617169211","0.925224967149238","0.925224967149238",,"43.10839211034773","2.1845460750986057","3.2331168862296344"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","162364.68920115","4.4385465492090646","2.2493881288289095","83.8835417371","1.580476697717313","2.0862352461770532","47.48075796053917","4.825931214147943","50.002313074654495","20.127678850178167"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","157064.23643592","9.344379448038074","2.848954572914672","-126.9948717633","1.8537323843190718","1.856704658941395","9.221315655277936","4.8286436378898205","14.734131968529566","8.381634842905198"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","153315.464240575","53.087408272652766","45.994140753789196","49.571520006","0.6997523209381477","1.387390271436033","4.631933644375324","8.391281705082458","8.152304802273495","7.74521829206451"
Ambuja Cements Ltd,AMBUJACEM,"Cement","152738.28687078","1.3747617802025336","1.018685872410558","72.8763190963","1.75148983253194","2.0490069981729553","22.349663506766056","3.37851740409346","24.813024237997027","9.465089876981416"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","150359.49434524","6.477412580498897","6.477412580498897",,"0.9143811332234815","0.9143811332234815",,"-109.29025933326552","0.5465199174461883","0.322871523768321"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","147489.6793482","52.066303246075414","23.319347860071304","12.0997746483","0.8979118159048675","1.1871139283274696","18.765060975609757","24.68381198767514","41.91202394290058","33.92459901890537"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","146493.899834605","25.575918536786315","0.2843973562078901","21.7877539606","0.7660661068915307","0.9934082721265611","1.6403398262105537","11.594964908528103",,"2.760971026659307"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","145817.16945168","72.1874404625048","46.90584835534715","19.3749811442","0.28260416416821355","0.8122077737107425","9.723885183747944","-26.537869748559952","21.18495087340034","19.9307274189146"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","145188.7484307","0.02210596124088129","0.01473730749392086",,"5.079029733959311","7.570422535211268","541.75","0.9855491329479769","84.70089994706194","14.016817593790426"
Bajaj Housing Finance Ltd,BAJAJHFL,"Consumer Finance","144626.595609566","565.0821105979481","535.9025626353864",,"0.10240583051351654","0.10240583051351654",,"-3.6667059760726057","2.4876141610168405","2.641325751655106"
REC Limited,RECLTD,"Specialized Finance","143787.19652","642.4886716342046","626.4101715566995","95.0714443458","0.9114630394234444","0.9114630394234444",,"45.807194923496155","2.954104750129501","3.2762188819960567"
Gail (India) Ltd,GAIL,"Gas Distribution","143297.28573954199","28.231815262440506","19.609064122417053","26.5575089042","0.6603379209467771","0.9368035009178921","18.51252780867637","-106.64909417589226","20.82326533265273","10.673996017637746"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","140786.66044082","140.06149307759392","107.30956828843833","10.3469872228","0.5829056522267173","0.6900442238142439","2.237156880096348","-5.035714396510539","3.6697678542334966","7.45408991013589"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","138347.418608256","70.60622707377152","42.19418404777517",,"0.7462440436812687","0.9652879646407992","3.120251766784443","-90.7497711041933","4.853624672324018","6.713646590906372"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","134404.88220208","393.53684796631984","382.2916945553337","-2.1897905524","1.533663080009079","1.533663080009079",,"3.5863242357895824","3.709354861856826","4.011895469833682"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","133640.062908825","686.33304139591","529.0498151403239","2.7278134348","0.17813996459416834","0.17813996459416834",,"-0.9219759567760345","2.4946975841320183","2.9391891740962097"
Cipla Ltd,CIPLA,"Pharmaceuticals","133376.5963872","2.0871692871477965","0.8410462821702441","183.6590526505","2.698269272194549","3.6967785472866708","64.43902981753446","2.052518238670509","71.92680883738787","17.80304206282142"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","132929.03647485","2.3243429259212665","1.5041952217529768","0.5977964456","0.7619170689276651","1.153656753955219","103.24095911949681","36.06212246772568","78.92161117247915","22.72494249437489"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","132299.88407115","346.2297849452345","174.847659001133","71.345786322","0.9142906347360614","1.0209600340825904","2.4021330898678244","-44.790724743526766","4.886203386618744","11.01903674090996"
JSW Energy Ltd,JSWENERGY,"Power Generation","130963.1188866","150.24559536771253","133.06653012433472","144.8106260562","1.07767723511027","1.1919460095963375","2.0552790493815136","12.078026362304932","4.687313363595131","7.305764465259921"
Macrotech Developers Ltd,LODHA,"Real Estate","128223.28904471999","43.79274186194948","11.226862405398013","1836.0658152079","0.3851841589067866","1.6245652158060915","5.2092588748183495","0.7215095223819913","5.224567710950644","5.316595158641875"
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","124618.9727346","4.07103223415284","3.2556440653384833","49.1286437404","1.0485398358190832","1.844376009787349","21.275145469659154","5.502710612867235","25.48692019342425","14.4102362401057"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","123026.70623841001",,,,,,,"-0.11895082255330297","1.2206047331084415","1.5557917510627055"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","120119.085343","0.09936315159526532","0.09936315159526532","149.1138371068","2.0117337649200913","2.0487558163058894",,"39.36128932915872","331.828497066277","11.498443549431654"
Punjab National Bank,PNB,"Public Banks","119744.79419325",,,,,,,"-0.10351141749065049","0.6116005539218513","0.8849836113081258"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","119283.14088405","3.400194117379898","1.1165393951185818","-21.7236950477","1.2144013438568069","1.4635227719316666","67.65182663349485","11.55287684665737","45.01960756027134","19.755330119654545"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","118812.524941495","19.94261341249463","3.601143143576013","52.9572204451","0.7522552571518099","1.199567442889701","14.063092211694023","5.499291744373107","11.015679912972377","6.548096240905725"
Adani Energy Solutions Ltd,ADANIENSOL,"Power Infrastructure","117713.68608958","270.5195820225014","245.2367451815753","-45.0293017519","0.9784788109784816","1.0105376843718017","1.6432508828813202","3568.56165803055","2.5365755739066933","7.765964825128403"
Dabur India Ltd,DABUR,"FMCG - Personal Products","115980.05677263999","13.249339032599957","6.854649289338721","12.439679237","0.9496798060263129","1.4450378202893834","19.994524077951368","10.789393482702026","38.28324967589671","16.425382830258084"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","115309.91155995",,,,,,,"-0.1758917753564191","1.9827147402072736","2.321614768607924"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","113704.1300224","58.661785404345004","24.332023074174288",,"0.6142408183954658","1.0343265287313952","7.652647358298457","413.0723646723533","21.654007556247013","18.652782230127315"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","113604.87758655","0.5777187397516209","0.3945315476170759","17.0428329158","1.352776581139459","1.655017895893808","103.62537402752841","7.308745012785592","54.7500201426483","30.782659399343657"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","112967.5169418","75.93162418450522","56.676331789872314","21.6419142269","1.0328361148033278","1.0328361148033278","5.357978323854489","68.51895707616978","20.938089688089683","17.87476104217829"
United Spirits Ltd,UNITDSPR,"Alcoholic Beverages","111848.377420075","3.7213874455834857","1.9238870945091981","45.9216926791","1.3615167819625928","1.8900845503458878","25.43421052631579","3.8063455531809964","34.72256473489519","17.29599141016464"
Indian Overseas Bank,IOB,"Public Banks","111297.403363328",,,,,,,"-0.11717571211580192","0.8219535091160907","0.9726849452892073"
Suzlon Energy Ltd,SUZLON,"Renewable Energy Equipment & Services","110280.755495322","3.832349992730167","1.6822649229270137","152.0959953165","0.9955298535985508","1.757379065091314","5.01344936708861","3.535114764409727","20.264153606795336","11.475243139035694"
Rail Vikas Nigam Ltd,RVNL,"Specialized Finance","110214.162486","68.97579995083382","63.38572008438289","17.6081786688","2.1140846239179623","2.128217726649372","4.612921951133699","4.745429811173585","14.48812549810693","13.371412080059173"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","109403.24475006","7.085521752056287","2.119993770969888","251.2735125623","1.9242907801418438","2.5871193158114307","43.08649912331969","2.1366348118075997","52.99717812045722","19.010203792190243"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","108668.23975005","3.638650595432005","0.11356643862887766","177.8269592479","1.494072700713523","2.1386594752514183","60.50615763546797","3.7604150886229366","57.32469885781335","17.03908192673309"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","108416.66564778","10.904520923503876","10.904520923503876",,"1.2398187567089956","1.2398187567089956",,"136.47282818963728","0.29537905120572744","0.3439290067118823"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","105859.63375546","0.2867674831892804","0.2867674831892804",,"0.26642928140982913","0.26642928140982913",,"-0.5862507332715555","3.7543375387377176","4.036090054542608"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","104338.08","1.920354731773417","0.30019720763665414",,"2.427185174021478","2.8888683620735747","81.46021897810222","2.7133514440909083","72.96189026329523","24.88163995135172"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","103692.21365373001","36.80871674489644","23.731521218127558","56.1225764118","0.6665321636148426","1.1086039270310535","5.822380875114931","58.8813247148378","17.504358094146617","9.577885411859237"
Lupin Ltd,LUPIN,"Pharmaceuticals","101488.295040405","20.327548361736397","1.080325182889287","209.047799952","0.9990883961653826","1.5817973298829617","8.773402650749336","4.953591209137144","20.414892096917637","11.510438792639231"
Bosch Ltd,BOSCHLTD,"Auto Parts","101351.6495596","0.32595443273146496","0.17832112732128488",,"1.5760818346030003","1.9478324039896335","63.61220472440945","4.235736778734832","47.08027817673294","18.626970631466698"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","101165.44681863001","72.84475104159552","57.60535482549006",,"1.0333154678958087","1.1318898059813485","4.031820204717404","23.557303508879738","9.53755691648005","10.822353095769977"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","100267.02072","1.9541812491280848","0.5713696494750312","84.9631946787","1.4083300492748518","2.4355024888970873","22.776813734539406","3.8751403281290777","46.66999767178436","20.451151249542097"
Info Edge (India) Ltd,NAUKRI,"Online Services","100154.96074023","0.7789812286327928","0.6841300359264701","-438.6015120655","2.8992397852410017","2.8992397852410017","25.82414475544247","1.138532490713493","12.894172291428035","2.530935659259695"
GMR Airports Ltd,GMRINFRA,"Construction & Engineering","99307.16882856",,,,"1.0462368733907879","1.0634639569527886","0.7832305601649836","68.3898438619105",,"4.73083113281247"
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","98861.33824632","3.8279732815467677","3.177084444823833","-90.7152400554","1.2969621172388754","1.5361278089321018","357.2640000000002","10.20998306302152","100.11269437889516","55.88327305945218"
Oracle Financial Services Software Ltd,OFSS,"Software Services","97656.61713395","0.5466455609224771","0.23514920777112144","86.7039377763","5.978676022441357","5.978676022441357","108.5179651369619","1.079054438406088","117.38918861737007","31.28836117766763"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","97197.630326875","33.199795754613746","17.720037931286015","126.4620739087","1.1999040907940484","1.7639168254052833","11.617902532687205","6.065843580573318","38.884263114071594","22.783591295741104"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","96992.67194778","27.01459514587742","24.399948265869995","117.941408957","1.4772602163882578","1.5355309118933471","8.5630278812097","9.020411076220382","27.343090010011473","12.799132855779582"
Oil India Ltd,OIL,"Oil & Gas - Exploration & Production","96783.1635645","45.682061365846224","37.044454904059215","107.4120910321","0.8336926888113102","1.162073289466791","10.179397511596303","8.226580477879615","15.890243419135135","10.60569088331025"
IDBI Bank Ltd,IDBI,"Private Bank","96524.314324975",,,,,,,"-0.12743894106677367","1.8471413540071733","2.308980469300612"
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","95978.30969928","2.163581281544394","0.34033745518646497","92.1170386426","2.3657700073594627","3.0986309512577135","69.45506419400859","3.0755015014667504","82.91425921190083","20.486650520160975"
Canara Bank Ltd,CANBK,"Public Banks","95650.0175367",,,,,,,"-0.12660211133837307","1.0596247834031685","1.302887307536087"
NHPC Ltd,NHPC,"Renewable Energy","94815.083524395","74.183212997418","67.07877284478113","195.3185860846","1.113764516642214","1.1340579220393012","9.294825828097759","5.7032846003898685","7.336181644182983","6.057463932706182"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","94680.08899975","0","0","-1158.9331058982","0.6725115613301036","0.6725115613301036",,"-45.467337405677334","405.70754322947124","32.765013867100876"
Union Bank of India Ltd,UNIONBANK,"Public Banks","93885.76939",,,,,,,"-0.11188527135113169","1.0554825565066124","1.5310706494275528"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","93611.456043635","15.448719930924081","14.134755130147692","-146.3192653172","1.3024160934083973","1.3663540774078848","23.7971280681249","8.682509575857766","29.4459602427752","11.876809384046922"
Torrent Power Ltd,TORNTPOWER,"Power Transmission & Distribution","92898.41817936","92.33419329231991","79.03076007144274","36.0348095604","0.9862819959836635","1.0887318589700108","3.737545049819802","45.334490103040196","8.843964377719676","10.580295924215557"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","92379.14080815","36.239563150992375","0.09636375168022783","13.8455679195","1.0463397225191997","1.3527820835260709","1.2931951089845812","3.305003291106459","0.7983816237003495","1.7901687405059823"
Shree Cement Ltd,SHREECEM,"Cement","90478.42893342","7.98084654676717","4.120364210635923","126.4498995775","1.4127578604497841","1.9929093985962405","12.454672137493231","5.076590799008195","33.36373954641357","11.522246163685844"
Marico Ltd,MARICO,"FMCG - Personal Products","90023.46153019","12.664907651715039","2.494603022307508","27.2273069057","1.0912438625204584","1.637888707037643","27.534246575342465","7.617627118644068","46.51381909547739","27.33578131374949"
Vodafone Idea Ltd,IDEA,"Telecom Services","89912.7634656",,,"64.4946540731","0.2375136910269979","0.23753585525282922","-0.18025266344530474","-0.9953218928780934",,
Aurobindo Pharma Ltd,AUROPHARMA,"Pharmaceuticals","89394.081804045","22.269520414863255","7.997876103823014",,"1.1444362395370353","1.9484828343046723","16.118532325428887","2.744729076481086","21.343244728545415","10.44274025268583"
Adani Total Gas Ltd,ATGL,"Gas Distribution","87264.431035635","43.494715556151405","26.817435313044644","-26.3340805698","0.5153630744928226","0.5701376960083071","9.042261103633912","-4.292827403482211","22.164739634871182","15.287946042543371"
Hindustan Petroleum Corp Ltd,HINDPETRO,"Oil & Gas - Refining & Marketing","86698.128455165","142.11828943540624","88.63383086803766","12.4860452038","0.21582264513674415","0.612227858835451","9.020449921752725","-13.807986062682586","11.785107117936484","12.612156814929415"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","84266.082","0.01489556288410131","0.012973554770023722",,"0.8863458249977813","1.1392487163875442","260.89603429796347","4.1449997842790465","8.341831768874705","8.261631452957104"
Dixon Technologies (India) Ltd,DIXON,"Home Electronics & Appliances","84136.2362295","27.734393050228732","24.01517952035488","-0.1393589506","0.663888900630228","1.0221192741598015","7.099678853754949","117.0112893642307","6.993771692102898","8.22358584912005"
PB Fintech Ltd,POLICYBZR,"Online Services","81900.91566736","4.310921352444581","3.643003367668005","73.1367372182","7.9951920685710505","7.9951920685710505","3.885853293413181","0.9802210102187382","7.861133280127708","1.5431351071782635"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","80975.2668147","265.0984855191651","186.4941189809443",,"0.30444936357628927","0.30446833232901876",,"-1.2421738195447145","6.1164975898401455","6.2170388854968985"
Prestige Estates Projects Ltd,PRESTIGE,"Real Estate","80736.07468608","114.0411829505974","53.35734259808492",,"0.3766187849768672","1.190008148642005","2.7408744155524567","2.3203422754432124","3.7986896303873046","6.965022720640346"
Godrej Properties Ltd,GODREJPROP,"Real Estate","80212.57744864","103.66793380342942","25.924822160785286","3218.4034888504","0.43487401427242905","1.4275134458387624","7.574123989218322","0.5417049580988242","2.851641658888183","3.2240227050001007"
Persistent Systems Ltd,PERSISTENT,"Software Services","79246.61865967","9.099564113270038","3.4437270433325065","-160.5300550723","1.8877559896894474","1.8877559896894474","31.978172480205462","5.900016010721256","45.29750956902128","20.271170346254298"
Tube Investments of India Ltd,TIINDIA,"Cycles","77812.5747348","13.289377897641264","2.6484459672839913","20.5683740651","1.255115967451657","1.6253171268155187","31.561785369885715","7.619376374759416","18.87764567525846","17.482291231880165"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","74177.48172789","330.11404307999896","108.38635786240185","-426.5162862784","0.1410780193611593","0.1410780193611593",,"-0.6978020442943751","5.224617681265083","5.555667294640325"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","73362.80074424","110.91676424327767","31.23716908270543","128.0467338506","0.7326874358170324","1.0792436727581893","3.9297188346193783","21.792899934955994","7.913797163237406","10.061332552124329"
Yes Bank Ltd,YESBANK,"Private Banks","73100.93642632",,,,,,,"-0.14815972031652283","0.35287961473270213","0.3784044036646671"
Alkem Laboratories Ltd,ALKEM,"Pharmaceuticals","72818.67195","13.238352124244008","2.139737176136788",,"1.9402435818803119","2.6064462830606705","18.997775998576646","2.269041816293633","36.94619895072524","13.711420298043652"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","72444","1.8685425368212791","1.2942017902092706",,"1.9505410992217895","1.9547095391536964","81.26019313304727","1.9861165450094465","38.83007908743656","24.866938754067373"
Berger Paints India Ltd,BERGEPAINT,"Paints","72302.67095898","13.977848165858568","8.317978464216198","75.0161551352","0.905117861934976","1.8277298297150066","20.896357827476056","7.187351768603239","39.20392932321239","19.54085900714646"
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches","71918.13983485999","107.13030355130186","23.91755974554415","147.1736410763","0.2177889433982171","1.312050957429973","3.083626086267469","8.251981902537807","6.921916389145756","9.10792386177283"
SRF Ltd,SRF,"Diversified Chemicals","70796.623078875","43.82377589724558","20.332136367041784","65.4071167766","0.60626882719034","1.0307475044564904","6.598001918687356","25.751146688480556","14.881965737307484","9.75101665266804"
PI Industries Ltd,PIIND,"Diversified Chemicals","70615.27707745999","2.183025999312794","1.208338105600733","85.1725028248","3.1435168946568455","3.90418566584824","44.45642201834862","1.66885398586004","83.54034181240063","18.041102775554275"
Linde India Ltd,LINDEINDIA,"Commodity Chemicals","70500.20294295","0.5965234991047822","0.5515463768909853",,"1.785980221058755","1.8684312584836142","80.6258596973866","2.8387254024154887","32.47232196289652","12.198167413422471"
JSW Infrastructure Ltd,JSWINFRA,"Ports","69931.298274875","57.81154705006184","56.295210071169805","10.5556259395","7.251144062555829","7.4047026811604155","5.406635384707933","1.197126753287623","21.160552633650447","13.126506635586427"
General Insurance Corporation of India,GICRE,"Insurance","69307.572","0","0",,"0.4812813827390505","0.4812813827390505",,"-0.9349154608349645","5.174994614758431","4.296456361820272"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","69285.00157722","345.354176488562","227.23530820790225","67.6990238089","0.9414766080720601","1.0917022645861514","2.376836281331207","22.085287242331948","4.452307006101758","10.486439033829507"
Bharti Hexacom Ltd,BHARTIHEXA,"Telecom Services","69050","174.7170543471231","121.21930713346413","-119.1489680946","0.31745947663947455","0.31745947663947455","2.432805710738671","-1.7473358337798417","3.6343461563402886","8.466091351917655"
Supreme Industries Ltd,SUPREMEIND,"Plastic Products","68058.4564086","1.0777418704478325","0.824650653867911","47.0461471667","1.5154781734183977","2.582914296489519","88.18238213399498","5.486066348188265","73.93287625787902","21.6833874591768"
Indian Bank,INDIANB,"Public Banks","68028.415860405",,,,,,,"-0.105584944030101","1.1430906569169683","1.3826554899311134"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","65753.82853908","18.023303268250505","15.833394128027125","1848.4207317601","1.0645737800574948","3.8938933373252147","12.33373008606482","0.5179530232845078","33.28283151106406","13.722725740055763"
Fertilisers And Chemicals Travancore Ltd,FACT,"Fertilizers & Agro Chemicals","65535.449526719996","131.58227572070305","2.299126288397517","99.6183144439","0.7706814609597634","1.049524968867621","1.1762037824484686","20.715664644236096","3.254244230829174","4.949793105328822"
Patanjali Foods Ltd,PATANJALI,"Packaged Foods & Meats","65490.298830495","10.276316936967127","0.009994796826358142","54.6598174561","1.3224040104292312","2.5674975463548915","6.366406803685334","6.824826932357349","25.03099677110155","9.48282622333752"
Voltas Ltd,VOLTAS,"Home Electronics & Appliances","62517.3627756","12.702482486962374","4.253178481810526","42.7516084431","0.9709678652208507","1.341926696986648","9.69362920544021","6.71081178643606","4.104087475693036","4.516096221329391"
NMDC Ltd,NMDC,"Mining - Iron Ore","62164.0112902","13.082973453340506","0.006855475285038658",,"2.2346201346370296","2.5638300403815903","102.63177402862986","1.8296218489089826","55.77496065325608","22.517324934248954"
Jindal Stainless Ltd,JSL,"Iron & Steel","61749.35975411999","42.10405488040306","32.364466873003856","42.2717027611","0.6821151502600575","1.4717968681550626","7.48004112628294","8.713823750873987","16.553734155281894","13.479214103107925"
Phoenix Mills Ltd,PHOENIXLTD,"Real Estate","61590.137428969996","37.451160207435926","30.951754357639683","479.5017348391","1.1605847218696135","1.5087721642459146","5.150175562684718","4.201311545794212","16.259736878696156","10.647687308529115"
Indian Renewable Energy Development Agency Ltd,IREDA,"Specialized Finance","61117.081649734","580.4933044528718","579.5280521343736",,"0.6931792569352412","0.6931792569352412",,"-4.392254514735088","2.317185100201699","2.692058615581174"
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","60228.4931611","1.0633980875482536","0.8459321381377007",,"1.9859445610788884","2.9222218268512257","250.74691358024683","2.795640967326208","61.52782720578168","19.446709571994614"
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","59173.86984586","384.5945460856253","314.2597645487883","-1072.9312888728","0.06355240255002965","0.06355240255002965",,"-0.37192207049213105","1.6429645643179165","1.9783675467177766"
UNO Minda Ltd,UNOMINDA,"Auto Parts","59170.455046475","32.40904998689454","15.229687482193663",,"0.7804291719301302","1.2263443611970204","11.545301716510341","19.764823939763048","19.059980990033814","13.202159939536248"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","59037.04199311","2.2501344998094024","0.9938116570106168","-11.7172791284","1.9559252859866538","2.4173617731172543","130.93975903614464","3.2902657292307533","80.37066773718723","31.389296985264252"
Thermax Limited,THERMAX,"Industrial Machinery","58794.70018924499","28.772241992882563","18.151493310509483","44.1623364675","1.202700329076153","1.3645719364703142","10.920767210868814","5.719268710496782","11.318854993834327","9.432752868876298"
Balkrishna Industries Ltd,BALKRISIND,"Tires & Rubber","58682.39961045","35.00681061959697","7.854801656234262","65.0495812005","0.9049540492399821","1.2687163291844696","18.108858527985895","12.568764001792232","30.46109068627451","15.012926996450007"
UCO Bank,UCOBANK,"Public Banks","58153.780568064",,,,,,,"-0.11048644747176824","0.5640750709324686","0.7939614362559466"
L&T Technology Services Ltd,LTTS,"Software Services","57978.329765065006","12.319084483338942","9.71427502898388","103.4817928338","2.4543770446572855","2.4556777423042053","36.43811394891942","2.915562130177515","41.58134787739608","21.863469722153443"
